gene,screen_delay
SUPT16H (11198),2.9999999999999996
SUPV3L1 (6832),2.9999999999999996
TAAR2 (9287),2.9999999999999996
TAAR6 (319100),2.9999999999999996
TACC3 (10460),2.9999999999999996
TAF1B (9014),2.9999999999999996
TAF6L (10629),2.9999999999999996
TAS1R2 (80834),2.9999999999999996
TAS2R13 (50838),2.9999999999999996
TAS2R39 (259285),2.9999999999999996
TAS2R41 (259287),2.9999999999999996
TAS2R43 (259289),2.9999999999999996
TAS2R50 (259296),2.9999999999999996
TAS2R7 (50837),2.9999999999999996
TAS2R9 (50835),2.9999999999999996
TBC1D21 (161514),2.9999999999999996
TBCA (6902),2.9999999999999996
TBR1 (10716),2.9999999999999996
TBX2 (6909),2.9999999999999996
TBX3 (6926),2.9999999999999996
TBXT (6862),2.9999999999999996
TCF4 (6925),2.9999999999999996
TCF7 (6932),2.9999999999999996
TCP1 (6950),2.9999999999999996
TEAD1 (7003),2.9999999999999996
TEX101 (83639),2.9999999999999996
TEX45 (374877),2.9999999999999996
TFAM (7019),2.9999999999999996
TFAP2A (7020),2.9999999999999996
TFAP2C (7022),2.9999999999999996
TFAP2D (83741),2.9999999999999996
THOC7 (80145),2.9999999999999996
TIMM22 (29928),2.9999999999999996
TIPARP (25976),2.9999999999999996
TIPRL (261726),2.9999999999999996
TKTL2 (84076),2.9999999999999996
TLE3 (7090),2.9999999999999996
TMED2 (10959),2.9999999999999996
TMEM132D (121256),2.9999999999999996
TMEM174 (134288),2.9999999999999996
TMEM225 (338661),2.9999999999999996
TMPRSS11A (339967),2.9999999999999996
TMPRSS11F (389208),2.9999999999999996
TMPRSS15 (5651),2.9999999999999996
TMPRSS6 (164656),2.9999999999999996
TNPO3 (23534),2.9999999999999996
TNS4 (84951),2.9999999999999996
TOP2A (7153),2.9999999999999996
TOX (9760),2.9999999999999996
TP63 (8626),2.9999999999999996
TPD52L3 (89882),2.9999999999999996
TPR (7175),2.9999999999999996
TPRX1 (284355),2.9999999999999996
TRAPPC1 (58485),2.9999999999999996
TRAPPC8 (22878),2.9999999999999996
TREML4 (285852),2.9999999999999996
TRIM10 (10107),2.9999999999999996
TRIM40 (135644),2.9999999999999996
TRIM43 (129868),2.9999999999999996
TRIM60 (166655),2.9999999999999996
TRIML1 (339976),2.9999999999999996
TRMT61A (115708),2.9999999999999996
TROAP (10024),2.9999999999999996
TRPM1 (4308),2.9999999999999996
TSBP1 (10665),2.9999999999999996
TSEN2 (80746),2.9999999999999996
TSHB (7252),2.9999999999999996
TSPO2 (222642),2.9999999999999996
TSR2 (90121),2.9999999999999996
TSSK1B (83942),2.9999999999999996
TTF2 (8458),2.9999999999999996
TUBB (203068),2.9999999999999996
TUBGCP3 (10426),2.9999999999999996
TUT1 (64852),2.9999999999999996
TXNDC8 (255220),2.9999999999999996
U2AF1 (7307),2.9999999999999996
U2AF2 (11338),2.9999999999999996
UBA3 (9039),2.9999999999999996
UBE2D2 (7322),2.9999999999999996
UBL5 (59286),2.9999999999999996
UBQLN3 (50613),2.9999999999999996
UCHL3 (7347),2.9999999999999996
UMPS (7372),2.9999999999999996
UQCRFS1 (7386),2.9999999999999996
URI1 (8725),2.9999999999999996
UROC1 (131669),2.9999999999999996
USP29 (57663),2.9999999999999996
USP36 (57602),2.9999999999999996
USPL1 (10208),2.9999999999999996
UTP20 (27340),2.9999999999999996
VARS1 (7407),2.9999999999999996
VAV1 (7409),2.9999999999999996
VAX1 (11023),2.9999999999999996
VN1R4 (317703),2.9999999999999996
VPS25 (84313),2.9999999999999996
VPS72 (6944),2.9999999999999996
VRTN (55237),2.9999999999999996
VSTM1 (284415),2.9999999999999996
WDHD1 (11169),2.9999999999999996
WDR3 (10885),2.9999999999999996
WDR43 (23160),2.9999999999999996
WDR82 (80335),2.9999999999999996
WFDC10A (140832),2.9999999999999996
WFDC9 (259240),2.9999999999999996
XPO1 (7514),2.9999999999999996
XRCC6 (2547),2.9999999999999996
YAP1 (10413),2.9999999999999996
YARS2 (51067),2.9999999999999996
YKT6 (10652),2.9999999999999996
ZBTB11 (27107),2.9999999999999996
ZBTB7B (51043),2.9999999999999996
ZC3H8 (84524),2.9999999999999996
ZC4H2 (55906),2.9999999999999996
ZCCHC12 (170261),2.9999999999999996
ZEB2 (9839),2.9999999999999996
ZFP36L1 (677),2.9999999999999996
ZG16 (653808),2.9999999999999996
ZMAT2 (153527),2.9999999999999996
ZNF207 (7756),2.9999999999999996
ZNF48 (197407),2.9999999999999996
ZNF622 (90441),2.9999999999999996
ZNF648 (127665),2.9999999999999996
ZNF804B (219578),2.9999999999999996
ZP2 (7783),2.9999999999999996
ZSWIM2 (151112),2.9999999999999996
